segment_id_first,segment_id_second
02YL000-14441,02YL000-995
02YL000-20440,02YL000-996
02YL000-24343,02YL000-996
02YL000-8389,02YL000-997
02YL000-21383,02YL000-997
02YL000-16291,02YL000-998
02YL000-15224,02YL000-999
02YL000-24817,02YL000-999
02YL000-17001,02YL000-1000
02YL000-14360,02YL000-1001
02YL000-15365,02YL000-1002
02YL000-17043,02YL000-1002
02YL000-1288,02YL000-1004
02YL000-19588,02YL000-1005
02YL000-3809,02YL000-1007
02YL000-13304,02YL000-1007
02YL000-5122,02YL000-1009
02YL000-8462,02YL000-1009
02YL000-13027,02YL000-1010
02YL000-22191,02YL000-1010
02YL000-4885,02YL000-1011
02YL000-9063,02YL000-1011
02YL000-986,02YL000-1015
02YL000-3226,02YL000-1017
02YL000-24135,02YL000-1020
02YL000-21600,02YL000-1021
02YL000-6424,02YL000-1023
02YL000-17265,02YL000-1023
02YL000-4320,02YL000-1024
02YL000-8576,02YL000-1026
02YL000-9194,02YL000-1027
02YL000-4671,02YL000-1029
02YL000-21404,02YL000-1031
02YL000-6980,02YL000-1032
02YL000-16726,02YL000-1032
02YL000-17611,02YL000-1033
02YL000-2715,02YL000-1035
02YL000-25228,02YL000-1036
02YL000-15078,02YL000-1037
02YL000-16170,02YL000-1038
02YL000-5384,02YL000-1039
02YL000-10436,02YL000-1040
02YL000-11130,02YL000-1040
02YL000-863,02YL000-1042
02YL000-14513,02YL000-1043
02YL000-23860,02YL000-1043
02YL000-1807,02YL000-1044
02YL000-22038,02YL000-1045
02YL000-23635,02YL000-1045
02YL000-6316,02YL000-1046
02YL000-17922,02YL000-1047
02YL000-20910,02YL000-1048
02YL000-12976,02YL000-1049
02YL000-6379,02YL000-1050
02YL000-5563,02YL000-1051
02YL000-14263,02YL000-1051
02YL000-18233,02YL000-1053
02YL000-1019,02YL000-1054
02YL000-19115,02YL000-1056
02YL000-16493,02YL000-1057
02YL000-16504,02YL000-1057
02YL000-22274,02YL000-1058
02YL000-17529,02YL000-1060
02YL000-21616,02YL000-1060
02YL000-21761,02YL000-1061
02YL000-14612,02YL000-1063
02YL000-15616,02YL000-1066
02YL000-23517,02YL000-1066
02YL000-19083,02YL000-1067
02YL000-24856,02YL000-1067
02YL000-3679,02YL000-1068
02YL000-6110,02YL000-1070
02YL000-4640,02YL000-1071
02YL000-15566,02YL000-1073
02YL000-20044,02YL000-1074
02YL000-520,02YL000-1075
02YL000-21071,02YL000-1076
02YL000-26515,02YL000-1078
02YL000-21803,02YL000-1079
02YL000-22454,02YL000-1079
02YL000-19775,02YL000-1080
02YL000-20969,02YL000-1081
02YL000-22885,02YL000-1082
02YL000-7488,02YL000-1083
02YL000-20011,02YL000-1086
02YL000-6724,02YL000-1088
02YL000-21792,02YL000-1088
02YL000-21736,02YL000-1089
02YL000-23956,02YL000-1090
02YL000-10648,02YL000-1091
02YL000-4164,02YL000-1092
02YL000-11073,02YL000-1092
02YL000-7734,02YL000-1093
02YL000-17416,02YL000-1093
02YL000-5287,02YL000-1094
02YL000-8345,02YL000-1095
02YL000-9731,02YL000-1096
02YL000-11272,02YL000-1097
02YL000-8645,02YL000-1098
02YL000-12996,02YL000-1099
02YL000-9668,02YL000-1100
02YL000-18664,02YL000-1101
02YL000-24354,02YL000-1102
02YL000-448,02YL000-1103
02YL000-1886,02YL000-1104
02YL000-16490,02YL000-1104
02YL000-19538,02YL000-1105
02YL000-22345,02YL000-1106
02YL000-23818,02YL000-1107
02YL000-24121,02YL000-1110
02YL000-25274,02YL000-1110
02YL000-6273,02YL000-1111
02YL000-25210,02YL000-1111
02YL000-9992,02YL000-1112
02YL000-16337,02YL000-1113
02YL000-17736,02YL000-1114
02YL000-21571,02YL000-1114
02YL000-9664,02YL000-1117
02YL000-21640,02YL000-1117
02YL000-16704,02YL000-1118
02YL000-17085,02YL000-1121
02YL000-2779,02YL000-1122
02YL000-9622,02YL000-1122
02YL000-5231,02YL000-1124
02YL000-8072,02YL000-1125
02YL000-23602,02YL000-1126
02YL000-9796,02YL000-1127
02YL000-9712,02YL000-1129
02YL000-2517,02YL000-1130
02YL000-6237,02YL000-1132
02YL000-17352,02YL000-1132
02YL000-4035,02YL000-1134
02YL000-20625,02YL000-1134
02YL000-4299,02YL000-1135
02YL000-12614,02YL000-1136
02YL000-23165,02YL000-1136
02YL000-19717,02YL000-1138
02YL000-9629,02YL000-1139
02YL000-14435,02YL000-1140
02YL000-9288,02YL000-1142
02YL000-11928,02YL000-1143
02YL000-8164,02YL000-1144
02YL000-16156,02YL000-1147
02YL000-2628,02YL000-1148
02YL000-3381,02YL000-1149
02YL000-7733,02YL000-1150
02YL000-11691,02YL000-1150
02YL000-2268,02YL000-1151
02YL000-24679,02YL000-1151
02YL000-2446,02YL000-1152
02YL000-19247,02YL000-1152
02YL000-2799,02YL000-1153
02YL000-14694,02YL000-1153
02YL000-18615,02YL000-1155
02YL000-376,02YL000-1156
02YL000-2166,02YL000-1157
02YL000-16473,02YL000-1160
02YL000-6726,02YL000-1162
02YL000-7712,02YL000-1162
02YL000-4725,02YL000-1164
02YL000-17134,02YL000-1164
02YL000-19090,02YL000-1165
02YL000-12133,02YL000-1166
02YL000-11281,02YL000-1167
02YL000-25258,02YL000-1170
02YL000-24802,02YL000-1172
02YL000-12701,02YL000-1173
02YL000-19795,02YL000-1174
02YL000-22215,02YL000-1174
02YL000-11336,02YL000-1176
02YL000-12068,02YL000-1177
02YL000-12559,02YL000-1177
02YL000-1021,02YL000-1178
02YL000-23761,02YL000-1180
02YL000-550,02YL000-1181
02YL000-18617,02YL000-1181
02YL000-4881,02YL000-1182
02YL000-7092,02YL000-1182
02YL000-22570,02YL000-1183
02YL000-6417,02YL000-1184
02YL000-18224,02YL000-1184
02YL000-1727,02YL000-1187
02YL000-19606,02YL000-1187
02YL000-24814,02YL000-1187
02YL000-14433,02YL000-1189
02YL000-15389,02YL000-1189
02YL000-2826,02YL000-1193
02YL000-2764,02YL000-1194
02YL000-2700,02YL000-1195
02YL000-18238,02YL000-1195
02YL000-4018,02YL000-1196
02YL000-4570,02YL000-1197
02YL000-9794,02YL000-1197
02YL000-24032,02YL000-1198
02YL000-664,02YL000-1199
02YL000-14970,02YL000-1199
02YL000-7435,02YL000-1201
02YL000-21660,02YL000-1201
02YL000-853,02YL000-1202
02YL000-11775,02YL000-1203
02YL000-12330,02YL000-1204
02YL000-21884,02YL000-1205
02YL000-20102,02YL000-1207
02YL000-717,02YL000-1208
02YL000-9904,02YL000-1210
02YL000-24475,02YL000-1210
02YL000-11224,02YL000-1212
02YL000-23407,02YL000-1212
02YL000-12608,02YL000-1213
02YL000-20372,02YL000-1213
02YL000-1505,02YL000-1214
02YL000-302,02YL000-1215
02YL000-8624,02YL000-1218
02YL000-1781,02YL000-1219
02YL000-6215,02YL000-1220
02YL000-25266,02YL000-1220
02YL000-971,02YL000-1221
02YL000-18036,02YL000-1223
02YL000-19781,02YL000-1223
02YL000-13379,02YL000-1224
02YL000-1244,02YL000-1225
02YL000-1119,02YL000-1226
02YL000-5363,02YL000-1227
02YL000-18125,02YL000-1229
02YL000-18738,02YL000-1229
02YL000-6236,02YL000-1232
02YL000-5577,02YL000-1233
02YL000-14286,02YL000-1234
02YL000-25170,02YL000-1234
02YL000-18451,02YL000-1235
02YL000-7369,02YL000-1236
02YL000-22921,02YL000-1236
02YL000-141,02YL000-1237
02YL000-24323,02YL000-1238
02YL000-16029,02YL000-1239
02YL000-17138,02YL000-1239
02YL000-1723,02YL000-1242
02YL000-8148,02YL000-1243
02YL000-22214,02YL000-1245
02YL000-18564,02YL000-1246
02YL000-24385,02YL000-1246
02YL000-18081,02YL000-1247
02YL000-17414,02YL000-1248
02YL000-21474,02YL000-1249
02YL000-7983,02YL000-1250
02YL000-25252,02YL000-1250
02YL000-17424,02YL000-1251
02YL000-12928,02YL000-1252
02YL000-10111,02YL000-1253
02YL000-16241,02YL000-1254
02YL000-5808,02YL000-1256
02YL000-8213,02YL000-1257
02YL000-11330,02YL000-1258
02YL000-17073,02YL000-1258
02YL000-13664,02YL000-1259
02YL000-14634,02YL000-1259
02YL000-11878,02YL000-1260
02YL000-259,02YL000-1261
02YL000-8514,02YL000-1263
02YL000-12204,02YL000-1264
02YL000-23500,02YL000-1264
02YL000-12000,02YL000-1266
02YL000-24663,02YL000-1266
02YL000-16993,02YL000-1267
02YL000-25574,02YL000-1268
02YL000-9072,02YL000-1269
02YL000-24178,02YL000-1269
02YL000-22290,02YL000-1270
02YL000-5340,02YL000-1272
02YL000-7758,02YL000-1272
02YL000-1245,02YL000-1273
02YL000-9075,02YL000-1273
02YL000-3105,02YL000-1274
02YL000-1170,02YL000-1275
02YL000-2677,02YL000-1275
02YL000-24111,02YL000-1276
02YL000-12004,02YL000-1278
02YL000-17561,02YL000-1279
02YL000-18674,02YL000-1279
02YL000-7949,02YL000-1280
02YL000-16738,02YL000-1281
02YL000-17823,02YL000-1281
02YL000-21457,02YL000-1283
02YL000-22228,02YL000-1283
02YL000-6352,02YL000-1285
02YL000-1304,02YL000-1286
02YL000-8846,02YL000-1289
02YL000-608,02YL000-1290
02YL000-8373,02YL000-1291
02YL000-14139,02YL000-1292
02YL000-23755,02YL000-1293
02YL000-5840,02YL000-1294
02YL000-3323,02YL000-1296
02YL000-18404,02YL000-1296
02YL000-10022,02YL000-1297
02YL000-16960,02YL000-1298
02YL000-236,02YL000-1299
02YL000-32,02YL000-1300
02YL000-3553,02YL000-1302
02YL000-17680,02YL000-1303
02YL000-3766,02YL000-1304
02YL000-5062,02YL000-1304
02YL000-5756,02YL000-1305
02YL000-4706,02YL000-1306
02YL000-18841,02YL000-1306
02YL000-2336,02YL000-1307
02YL000-16049,02YL000-1307
02YL000-7284,02YL000-1308
02YL000-20925,02YL000-1310
02YL000-24719,02YL000-1311
02YL000-17834,02YL000-1312
02YL000-11403,02YL000-1314
02YL000-13518,02YL000-1320
02YL000-3765,02YL000-1324
02YL000-8552,02YL000-1325
02YL000-18099,02YL000-1325
02YL000-17512,02YL000-1326
02YL000-3828,02YL000-1327
02YL000-4095,02YL000-1327
02YL000-205,02YL000-1328
02YL000-15671,02YL000-1328
02YL000-13475,02YL000-1330
02YL000-13757,02YL000-1332
02YL000-20138,02YL000-1333
02YL000-18703,02YL000-1334
02YL000-21951,02YL000-1334
02YL000-16528,02YL000-1335
02YL000-19279,02YL000-1336
02YL000-15726,02YL000-1337
02YL000-16605,02YL000-1338
02YL000-254,02YL000-1339
02YL000-24142,02YL000-1339
02YL000-20274,02YL000-1341
02YL000-7617,02YL000-1342
02YL000-12346,02YL000-1342
02YL000-16048,02YL000-1344
02YL000-10744,02YL000-1345
02YL000-796,02YL000-1347
02YL000-20640,02YL000-1347
02YL000-8482,02YL000-1349
02YL000-12494,02YL000-1349
02YL000-12829,02YL000-1350
02YL000-14755,02YL000-1350
02YL000-20025,02YL000-1351
02YL000-5734,02YL000-1352
02YL000-17290,02YL000-1354
02YL000-17956,02YL000-1355
02YL000-11656,02YL000-1356
02YL000-23706,02YL000-1356
02YL000-16645,02YL000-1357
02YL000-16498,02YL000-1358
02YL000-12579,02YL000-1359
02YL000-12253,02YL000-1360
02YL000-2822,02YL000-1361
02YL000-22340,02YL000-1362
02YL000-10058,02YL000-1365
02YL000-5108,02YL000-1366
02YL000-22634,02YL000-1367
02YL000-21362,02YL000-1368
02YL000-591,02YL000-1370
02YL000-4686,02YL000-1372
02YL000-19281,02YL000-1375
02YL000-17217,02YL000-1376
02YL000-25683,02YL000-1377
02YL000-3629,02YL000-1378
02YL000-19242,02YL000-1379
02YL000-4226,02YL000-1380
02YL000-17168,02YL000-1380
02YL000-15597,02YL000-1382
02YL000-18493,02YL000-1384
02YL000-14947,02YL000-1385
02YL000-24400,02YL000-1386
02YL000-17914,02YL000-1388
02YL000-13595,02YL000-1391
02YL000-3383,02YL000-1393
02YL000-8320,02YL000-1394
02YL000-13192,02YL000-1396
02YL000-3345,02YL000-1397
02YL000-3044,02YL000-1398
02YL000-9567,02YL000-1399
02YL000-8353,02YL000-1400
02YL000-2635,02YL000-1401
02YL000-8282,02YL000-1402
02YL000-8830,02YL000-1403
02YL000-8831,02YL000-1403
02YL000-27373,02YL000-1404
02YL000-3440,02YL000-1405
02YL000-5192,02YL000-1405
02YL000-7826,02YL000-1406
02YL000-24885,02YL000-1407
02YL000-50,02YL000-1408
02YL000-13171,02YL000-1408
02YL000-9491,02YL000-1409
02YL000-1622,02YL000-1410
02YL000-6683,02YL000-1410
02YL000-7705,02YL000-1411
02YL000-1152,02YL000-1413
02YL000-10583,02YL000-1413
02YL000-9302,02YL000-1415
02YL000-12865,02YL000-1417
02YL000-16006,02YL000-1418
02YL000-19426,02YL000-1419
02YL000-15017,02YL000-1420
02YL000-11266,02YL000-1421
02YL000-20054,02YL000-1422
02YL000-13880,02YL000-1424
02YL000-18794,02YL000-1424
02YL000-25135,02YL000-1427
02YL000-15941,02YL000-1428
02YL000-1009,02YL000-1429
02YL000-20770,02YL000-1429
02YL000-17206,02YL000-1430
02YL000-11739,02YL000-1431
02YL000-23889,02YL000-1432
02YL000-4951,02YL000-1433
02YL000-15421,02YL000-1434
02YL000-15364,02YL000-1437
02YL000-3753,02YL000-1438
02YL000-5331,02YL000-1439
02YL000-4581,02YL000-1440
02YL000-27197,02YL000-1441
02YL000-18200,02YL000-1442
02YL000-21150,02YL000-1443
02YL000-1178,02YL000-1444
02YL000-3215,02YL000-1446
02YL000-6756,02YL000-1447
02YL000-1111,02YL000-1448
02YL000-2924,02YL000-1448
02YL000-11669,02YL000-1450
02YL000-15729,02YL000-1450
02YL000-7091,02YL000-1452
02YL000-11804,02YL000-1453
02YL000-24054,02YL000-1453
02YL000-11970,02YL000-1454
02YL000-9347,02YL000-1455
02YL000-19944,02YL000-1455
02YL000-13597,02YL000-1456
02YL000-10404,02YL000-1457
02YL000-12647,02YL000-1458
02YL000-20588,02YL000-1458
02YL000-14768,02YL000-1460
02YL000-20711,02YL000-1461
02YL000-9367,02YL000-1463
02YL000-9981,02YL000-1464
02YL000-13848,02YL000-1465
02YL000-4279,02YL000-1466
02YL000-3926,02YL000-1468
02YL000-8091,02YL000-1469
02YL000-18017,02YL000-1469
02YL000-1066,02YL000-1471
02YL000-14798,02YL000-1472
02YL000-20241,02YL000-1473
02YL000-20808,02YL000-1473
02YL000-7989,02YL000-1474
02YL000-24581,02YL000-1475
02YL000-6636,02YL000-1476
02YL000-12410,02YL000-1476
02YL000-11567,02YL000-1477
02YL000-16697,02YL000-1478
02YL000-9002,02YL000-1479
02YL000-11873,02YL000-1479
02YL000-10042,02YL000-1481
02YL000-24636,02YL000-1482
02YL000-1764,02YL000-1483
02YL000-11915,02YL000-1485
02YL000-15101,02YL000-1485
02YL000-8848,02YL000-1486
02YL000-14083,02YL000-1490
02YL000-8502,02YL000-1491
02YL000-13898,02YL000-1492
02YL000-4681,02YL000-1493
02YL000-17050,02YL000-1494
02YL000-2079,02YL000-1495
02YL000-9090,02YL000-1498
02YL000-21510,02YL000-1498
02YL000-19360,02YL000-1501
02YL000-10101,02YL000-1502
02YL000-24553,02YL000-1504
02YL000-6523,02YL000-1505
02YL000-15995,02YL000-1506
02YL000-5198,02YL000-1508
02YL000-8304,02YL000-1508
02YL000-9696,02YL000-1509
02YL000-20417,02YL000-1509
02YL000-13316,02YL000-1510
02YL000-14196,02YL000-1512
02YL000-19595,02YL000-1513
02YL000-24912,02YL000-1513
02YL000-10712,02YL000-1514
02YL000-957,02YL000-1516
02YL000-13759,02YL000-1517
02YL000-17758,02YL000-1517
02YL000-15028,02YL000-1518
02YL000-13446,02YL000-1519
02YL000-11098,02YL000-1524
02YL000-17804,02YL000-1524
02YL000-1161,02YL000-1525
02YL000-18337,02YL000-1525
02YL000-4854,02YL000-1526
02YL000-5060,02YL000-1527
02YL000-17328,02YL000-1527
02YL000-22256,02YL000-1529
02YL000-18388,02YL000-1530
02YL000-24970,02YL000-1530
02YL000-407,02YL000-1531
02YL000-21017,02YL000-1531
02YL000-15894,02YL000-1532
02YL000-10187,02YL000-1533
02YL000-4377,02YL000-1535
02YL000-2511,02YL000-1536
02YL000-18803,02YL000-1536
02YL000-19390,02YL000-1537
02YL000-2793,02YL000-1538
02YL000-2829,02YL000-1538
02YL000-13638,02YL000-1540
02YL000-17531,02YL000-1542
02YL000-1970,02YL000-1543
02YL000-65,02YL000-1544
02YL000-11335,02YL000-1545
02YL000-20467,02YL000-1545
02YL000-19128,02YL000-1546
02YL000-15983,02YL000-1547
02YL000-18740,02YL000-1547
02YL000-2686,02YL000-1548
02YL000-1504,02YL000-1550
02YL000-12051,02YL000-1550
02YL000-15044,02YL000-1551
02YL000-15043,02YL000-1552
02YL000-13635,02YL000-1553
02YL000-20193,02YL000-1554
02YL000-13224,02YL000-1557
02YL000-2202,02YL000-1559
02YL000-14118,02YL000-1559
02YL000-9363,02YL000-1560
02YL000-5695,02YL000-1562
02YL000-14500,02YL000-1563
02YL000-13231,02YL000-1565
02YL000-466,02YL000-1567
02YL000-7809,02YL000-1567
02YL000-15773,02YL000-1568
02YL000-18896,02YL000-1569
02YL000-4022,02YL000-1570
02YL000-22047,02YL000-1570
02YL000-4599,02YL000-1571
02YL000-22251,02YL000-1571
02YL000-20228,02YL000-1572
02YL000-17620,02YL000-1573
02YL000-13829,02YL000-1574
02YL000-9497,02YL000-1576
02YL000-9205,02YL000-1577
02YL000-16146,02YL000-1578
02YL000-20974,02YL000-1579
02YL000-22928,02YL000-1581
02YL000-6257,02YL000-1584
02YL000-20683,02YL000-1584
02YL000-19108,02YL000-1585
02YL000-1812,02YL000-1586
02YL000-23012,02YL000-1586
02YL000-6989,02YL000-1587
02YL000-6869,02YL000-1588
02YL000-24784,02YL000-1588
02YL000-1626,02YL000-1590
02YL000-5162,02YL000-1591
02YL000-7146,02YL000-1592
02YL000-4505,02YL000-1593
02YL000-8889,02YL000-1593
02YL000-8963,02YL000-1594
02YL000-18561,02YL000-1594
02YL000-24723,02YL000-1595
02YL000-10140,02YL000-1596
02YL000-14777,02YL000-1597
02YL000-16453,02YL000-1599
02YL000-23964,02YL000-1600
02YL000-24748,02YL000-1602
02YL000-4241,02YL000-1604
02YL000-15834,02YL000-1608
02YL000-20083,02YL000-1608
02YL000-2386,02YL000-1611
02YL000-18281,02YL000-1611
02YL000-5960,02YL000-1614
02YL000-15026,02YL000-1615
02YL000-27382,02YL000-1616
02YL000-6731,02YL000-1617
02YL000-17599,02YL000-1618
02YL000-5442,02YL000-1621
02YL000-6142,02YL000-1622
02YL000-17795,02YL000-1624
02YL000-16219,02YL000-1625
02YL000-8884,02YL000-1626
02YL000-14683,02YL000-1626
02YL000-1231,02YL000-1627
02YL000-6087,02YL000-1629
02YL000-14404,02YL000-1629
02YL000-4634,02YL000-1630
02YL000-15435,02YL000-1632
02YL000-5502,02YL000-1633
02YL000-27299,02YL000-1634
02YL000-38,02YL000-1635
02YL000-7282,02YL000-1636
02YL000-9540,02YL000-1637
02YL000-12504,02YL000-1638
02YL000-20870,02YL000-1639
02YL000-9641,02YL000-1640
02YL000-24277,02YL000-1640
02YL000-21353,02YL000-1641
02YL000-14415,02YL000-1644
02YL000-17394,02YL000-1644
02YL000-6015,02YL000-1645
02YL000-8923,02YL000-1646
02YL000-10936,02YL000-1646
02YL000-1796,02YL000-1647
02YL000-11327,02YL000-1649
02YL000-5194,02YL000-1652
02YL000-9447,02YL000-1652
02YL000-13249,02YL000-1653
02YL000-13247,02YL000-1654
02YL000-20012,02YL000-1654
02YL000-5912,02YL000-1655
02YL000-17269,02YL000-1656
02YL000-5751,02YL000-1657
02YL000-19370,02YL000-1658
02YL000-5800,02YL000-1659
02YL000-11635,02YL000-1659
02YL000-20441,02YL000-1662
02YL000-19870,02YL000-1663
02YL000-26594,02YL000-1664
02YL000-4314,02YL000-1665
02YL000-18227,02YL000-1666
02YL000-17278,02YL000-1667
02YL000-17580,02YL000-1667
02YL000-7970,02YL000-1669
02YL000-18005,02YL000-1670
02YL000-1692,02YL000-1671
02YL000-3157,02YL000-1671
02YL000-15081,02YL000-1672
02YL000-13979,02YL000-1673
02YL000-1652,02YL000-1674
02YL000-18008,02YL000-1674
02YL000-2234,02YL000-1676
02YL000-10495,02YL000-1678
02YL000-21839,02YL000-1679
02YL000-13535,02YL000-1681
02YL000-14216,02YL000-1681
02YL000-5439,02YL000-1682
02YL000-16642,02YL000-1682
02YL000-8929,02YL000-1683
02YL000-8043,02YL000-1685
02YL000-10045,02YL000-1686
02YL000-19408,02YL000-1686
02YL000-17054,02YL000-1687
02YL000-6594,02YL000-1688
02YL000-19753,02YL000-1690
02YL000-23429,02YL000-1690
02YL000-5535,02YL000-1692
02YL000-785,02YL000-1694
02YL000-4403,02YL000-1694
02YL000-9922,02YL000-1695
02YL000-18085,02YL000-1696
02YL000-18832,02YL000-1696
02YL000-2468,02YL000-1697
02YL000-8132,02YL000-1697
02YL000-15,02YL000-1699
02YL000-5855,02YL000-1699
02YL000-8263,02YL000-1700
02YL000-19027,02YL000-1700
02YL000-25119,02YL000-1702
02YL000-9332,02YL000-1703
02YL000-23667,02YL000-1704
02YL000-26175,02YL000-1706
02YL000-2504,02YL000-1707
02YL000-24199,02YL000-1708
02YL000-22021,02YL000-1709
02YL000-18135,02YL000-1710
02YL000-10054,02YL000-1712
02YL000-19769,02YL000-1712
02YL000-2473,02YL000-1715
02YL000-21874,02YL000-1715
02YL000-24228,02YL000-1716
02YL000-22303,02YL000-1717
02YL000-15048,02YL000-1718
02YL000-23541,02YL000-1719
02YL000-6498,02YL000-1720
02YL000-948,02YL000-1721
02YL000-22457,02YL000-1722
02YL000-17102,02YL000-1723
02YL000-2158,02YL000-1725
02YL000-5161,02YL000-1726
02YL000-6734,02YL000-1726
02YL000-13746,02YL000-1727
02YL000-16286,02YL000-1728
02YL000-9215,02YL000-1730
02YL000-1449,02YL000-1732
02YL000-10918,02YL000-1735
02YL000-12894,02YL000-1736
02YL000-20308,02YL000-1737
02YL000-17754,02YL000-1738
02YL000-21995,02YL000-1740
02YL000-15339,02YL000-1741
02YL000-933,02YL000-1742
02YL000-18158,02YL000-1743
02YL000-19111,02YL000-1743
02YL000-1712,02YL000-1745
02YL000-1623,02YL000-1746
02YL000-21527,02YL000-1748
02YL000-4497,02YL000-1749
02YL000-24086,02YL000-1755
02YL000-22816,02YL000-1756
02YL000-22052,02YL000-1757
02YL000-25108,02YL000-1762
02YL000-5021,02YL000-1765
02YL000-12385,02YL000-1766
02YL000-5876,02YL000-1770
02YL000-12029,02YL000-1771
02YL000-13391,02YL000-1772
02YL000-5608,02YL000-1773
02YL000-7129,02YL000-1773
02YL000-3164,02YL000-1774
02YL000-11360,02YL000-1774
02YL000-20045,02YL000-1776
02YL000-21533,02YL000-1777
02YL000-13556,02YL000-1779
02YL000-8402,02YL000-1780
02YL000-17428,02YL000-1780
02YL000-5015,02YL000-1781
02YL000-6692,02YL000-1783
02YL000-813,02YL000-1785
02YL000-3099,02YL000-1786
02YL000-6813,02YL000-1787
02YL000-17936,02YL000-1789
02YL000-12706,02YL000-1790
02YL000-14342,02YL000-1791
02YL000-936,02YL000-1793
02YL000-16308,02YL000-1794
02YL000-11050,02YL000-1796
02YL000-24085,02YL000-1796
02YL000-12325,02YL000-1798
02YL000-10235,02YL000-1799
02YL000-23032,02YL000-1800
02YL000-4528,02YL000-1802
02YL000-13875,02YL000-1802
02YL000-2077,02YL000-1803
02YL000-2689,02YL000-1803
02YL000-16443,02YL000-1804
02YL000-22193,02YL000-1804
02YL000-13244,02YL000-1805
02YL000-14517,02YL000-1808
02YL000-19259,02YL000-1809
02YL000-967,02YL000-1810
02YL000-22656,02YL000-1810
02YL000-22794,02YL000-1811
02YL000-21159,02YL000-1812
02YL000-23770,02YL000-1813
02YL000-7872,02YL000-1814
02YL000-17510,02YL000-1817
02YL000-15714,02YL000-1819
02YL000-3862,02YL000-1822
02YL000-24013,02YL000-1822
02YL000-20936,02YL000-1823
02YL000-7125,02YL000-1824
02YL000-19466,02YL000-1825
02YL000-3340,02YL000-1826
02YL000-17700,02YL000-1826
02YL000-5764,02YL000-1827
02YL000-17940,02YL000-1827
02YL000-12303,02YL000-1828
02YL000-21050,02YL000-1828
02YL000-14679,02YL000-1829
02YL000-18570,02YL000-1829
02YL000-17205,02YL000-1831
02YL000-10915,02YL000-1832
02YL000-18959,02YL000-1832
02YL000-13052,02YL000-1833
02YL000-18592,02YL000-1833
02YL000-3966,02YL000-1834
02YL000-7711,02YL000-1835
02YL000-21703,02YL000-1835
02YL000-14864,02YL000-1836
02YL000-3905,02YL000-1837
02YL000-7319,02YL000-1841
02YL000-17420,02YL000-1842
02YL000-18188,02YL000-1842
02YL000-15767,02YL000-1843
02YL000-21987,02YL000-1843
02YL000-11773,02YL000-1845
02YL000-14457,02YL000-1845
02YL000-3152,02YL000-1846
02YL000-1799,02YL000-1848
02YL000-25238,02YL000-1848
02YL000-24036,02YL000-1849
02YL000-7278,02YL000-1850
02YL000-7216,02YL000-1851
02YL000-16969,02YL000-1851
02YL000-10881,02YL000-1853
02YL000-13152,02YL000-1854
02YL000-21681,02YL000-1854
02YL000-3742,02YL000-1855
02YL000-6593,02YL000-1855
02YL000-8396,02YL000-1855
