,geometry,junction_id,lon,lat
16409,"(-57.4040311, 49.5006167)",02YL000-16409,-57.4040311,49.5006167
16410,"(-57.4525296, 49.516685)",02YL000-16410,-57.4525296,49.516685
16411,"(-57.9163325, 49.1593378)",02YL000-16411,-57.9163325,49.1593378
16412,"(-57.1922098, 49.6681503)",02YL000-16412,-57.1922098,49.6681503
16413,"(-57.4110414, 49.4336737)",02YL000-16413,-57.4110414,49.4336737
16414,"(-57.4418797, 49.5349116)",02YL000-16414,-57.4418797,49.5349116
16415,"(-57.4349533, 49.452774)",02YL000-16415,-57.4349533,49.452774
16416,"(-57.8004379, 48.9239601)",02YL000-16416,-57.8004379,48.9239601
16417,"(-57.2927853, 49.2350777)",02YL000-16417,-57.2927853,49.2350777
16418,"(-58.362358, 49.1348272)",02YL000-16418,-58.362358,49.1348272
16419,"(-57.5809224, 49.681567)",02YL000-16419,-57.5809224,49.681567
16420,"(-57.256355, 49.691817)",02YL000-16420,-57.256355,49.691817
16421,"(-57.6945019, 49.1655509)",02YL000-16421,-57.6945019,49.1655509
16422,"(-57.5116766, 49.2832766)",02YL000-16422,-57.5116766,49.2832766
16423,"(-57.3114175, 49.5739493)",02YL000-16423,-57.3114175,49.5739493
16424,"(-57.6186629, 49.6355815)",02YL000-16424,-57.6186629,49.6355815
16425,"(-57.0170373, 49.4461232)",02YL000-16425,-57.0170373,49.4461232
16426,"(-57.3858789, 49.6738712)",02YL000-16426,-57.3858789,49.6738712
16427,"(-57.4642019, 49.5291054)",02YL000-16427,-57.4642019,49.5291054
16428,"(-57.6604613, 49.2559788)",02YL000-16428,-57.6604613,49.2559788
16429,"(-57.4263745, 49.5545717)",02YL000-16429,-57.4263745,49.5545717
16430,"(-57.6254102, 49.6484312)",02YL000-16430,-57.6254102,49.6484312
16431,"(-57.2153686, 49.2427128)",02YL000-16431,-57.2153686,49.2427128
16432,"(-57.4756547, 49.6634957)",02YL000-16432,-57.4756547,49.6634957
16433,"(-57.6250494, 49.7308846)",02YL000-16433,-57.6250494,49.7308846
16434,"(-57.0957511, 49.520075)",02YL000-16434,-57.0957511,49.520075
16435,"(-57.7556731, 49.2891249)",02YL000-16435,-57.7556731,49.2891249
16436,"(-57.3879923, 49.4223461)",02YL000-16436,-57.3879923,49.4223461
16437,"(-57.6155465, 49.6088916)",02YL000-16437,-57.6155465,49.6088916
16438,"(-57.4555044, 49.4315163)",02YL000-16438,-57.4555044,49.4315163
16439,"(-57.2526039, 49.4087399)",02YL000-16439,-57.2526039,49.4087399
16440,"(-57.5707988, 49.2202019)",02YL000-16440,-57.5707988,49.2202019
16441,"(-57.65263, 48.9385037)",02YL000-16441,-57.65263,48.9385037
16442,"(-57.6749656, 49.2521868)",02YL000-16442,-57.6749656,49.2521868
16443,"(-57.5872922, 49.7510473)",02YL000-16443,-57.5872922,49.7510473
16444,"(-57.4450005, 49.5134652)",02YL000-16444,-57.4450005,49.5134652
16445,"(-57.7953996, 49.2562372)",02YL000-16445,-57.7953996,49.2562372
16446,"(-57.7293922, 48.9525363)",02YL000-16446,-57.7293922,48.9525363
16447,"(-57.0782498, 49.6792135)",02YL000-16447,-57.0782498,49.6792135
16448,"(-57.2427553, 49.6702598)",02YL000-16448,-57.2427553,49.6702598
16449,"(-57.5389939, 49.6271259)",02YL000-16449,-57.5389939,49.6271259
16450,"(-57.4916591, 49.7380354)",02YL000-16450,-57.4916591,49.7380354
16451,"(-57.440195, 49.2912297)",02YL000-16451,-57.440195,49.2912297
16452,"(-57.6109114, 49.6079024)",02YL000-16452,-57.6109114,49.6079024
16453,"(-57.6350745, 49.5780648)",02YL000-16453,-57.6350745,49.5780648
16454,"(-57.6468155, 49.5875743)",02YL000-16454,-57.6468155,49.5875743
16455,"(-57.6131903, 49.6111003)",02YL000-16455,-57.6131903,49.6111003
16456,"(-57.2221723, 49.6999199)",02YL000-16456,-57.2221723,49.6999199
16457,"(-57.8422565, 49.2838867)",02YL000-16457,-57.8422565,49.2838867
16458,"(-57.4769313, 49.4202604)",02YL000-16458,-57.4769313,49.4202604
16459,"(-57.1498553, 49.5814143)",02YL000-16459,-57.1498553,49.5814143
16460,"(-57.2411637, 49.4037136)",02YL000-16460,-57.2411637,49.4037136
16461,"(-56.9917883, 49.6717083)",02YL000-16461,-56.9917883,49.6717083
16462,"(-57.618821, 49.7347169)",02YL000-16462,-57.618821,49.7347169
16463,"(-57.6055083, 49.7442335)",02YL000-16463,-57.6055083,49.7442335
16464,"(-57.7216662, 49.0905821)",02YL000-16464,-57.7216662,49.0905821
16465,"(-57.5736083, 49.7538254)",02YL000-16465,-57.5736083,49.7538254
16466,"(-58.1660991, 49.2714463)",02YL000-16466,-58.1660991,49.2714463
16467,"(-57.0887823, 49.4679671)",02YL000-16467,-57.0887823,49.4679671
16468,"(-57.6411884, 49.1663197)",02YL000-16468,-57.6411884,49.1663197
16469,"(-57.0800079, 49.6407781)",02YL000-16469,-57.0800079,49.6407781
16470,"(-57.5507626, 49.5964813)",02YL000-16470,-57.5507626,49.5964813
16471,"(-57.7319219, 49.0606811)",02YL000-16471,-57.7319219,49.0606811
16472,"(-57.6632465, 49.7522576)",02YL000-16472,-57.6632465,49.7522576
16473,"(-56.980409, 49.4453756)",02YL000-16473,-56.980409,49.4453756
16474,"(-57.6382774, 48.9582713)",02YL000-16474,-57.6382774,48.9582713
16475,"(-57.2722105, 49.5558017)",02YL000-16475,-57.2722105,49.5558017
16476,"(-57.3683867, 49.6206279)",02YL000-16476,-57.3683867,49.6206279
16477,"(-57.7427736, 48.898683)",02YL000-16477,-57.7427736,48.898683
16478,"(-57.1272369, 49.4590047)",02YL000-16478,-57.1272369,49.4590047
16479,"(-57.8239436, 48.8099431)",02YL000-16479,-57.8239436,48.8099431
16480,"(-57.5733653, 49.5765933)",02YL000-16480,-57.5733653,49.5765933
16481,"(-57.765958, 49.2983479)",02YL000-16481,-57.765958,49.2983479
16482,"(-57.158407, 49.6315982)",02YL000-16482,-57.158407,49.6315982
16483,"(-57.4808282, 49.4191987)",02YL000-16483,-57.4808282,49.4191987
16484,"(-57.240459, 49.6193243)",02YL000-16484,-57.240459,49.6193243
16485,"(-57.2425252, 49.6884174)",02YL000-16485,-57.2425252,49.6884174
16486,"(-57.3913625, 49.3298228)",02YL000-16486,-57.3913625,49.3298228
16487,"(-57.5855071, 49.7684301)",02YL000-16487,-57.5855071,49.7684301
16488,"(-57.7951044, 48.9096652)",02YL000-16488,-57.7951044,48.9096652
16489,"(-57.4621372, 49.454837)",02YL000-16489,-57.4621372,49.454837
16490,"(-58.4139906, 49.0689767)",02YL000-16490,-58.4139906,49.0689767
16491,"(-57.2344824, 49.4031394)",02YL000-16491,-57.2344824,49.4031394
16492,"(-57.6061354, 49.734767)",02YL000-16492,-57.6061354,49.734767
16493,"(-57.607926, 49.735071)",02YL000-16493,-57.607926,49.735071
16494,"(-57.3146038, 49.2557753)",02YL000-16494,-57.3146038,49.2557753
16495,"(-57.4472823, 49.4029587)",02YL000-16495,-57.4472823,49.4029587
16496,"(-57.497542, 49.2564838)",02YL000-16496,-57.497542,49.2564838
16497,"(-57.5616119, 49.5605556)",02YL000-16497,-57.5616119,49.5605556
16498,"(-57.3272185, 49.2714483)",02YL000-16498,-57.3272185,49.2714483
16499,"(-57.5582318, 49.5057855)",02YL000-16499,-57.5582318,49.5057855
16500,"(-57.4505534, 49.617008)",02YL000-16500,-57.4505534,49.617008
16501,"(-57.4692766, 49.6452334)",02YL000-16501,-57.4692766,49.6452334
16502,"(-57.3470173, 49.4778154)",02YL000-16502,-57.3470173,49.4778154
16503,"(-57.6445902, 49.6831112)",02YL000-16503,-57.6445902,49.6831112
16504,"(-57.5873288, 49.7708537)",02YL000-16504,-57.5873288,49.7708537
16505,"(-57.4865319, 49.5772589)",02YL000-16505,-57.4865319,49.5772589
16506,"(-58.1778226, 49.236795)",02YL000-16506,-58.1778226,49.236795
16507,"(-57.6175987, 49.5876466)",02YL000-16507,-57.6175987,49.5876466
16508,"(-57.254111, 49.7149648)",02YL000-16508,-57.254111,49.7149648
16509,"(-57.8026191, 49.1617264)",02YL000-16509,-57.8026191,49.1617264
16510,"(-57.0909528, 49.624512)",02YL000-16510,-57.0909528,49.624512
16511,"(-57.4224459, 49.7286229)",02YL000-16511,-57.4224459,49.7286229
16512,"(-57.7812751, 49.2845666)",02YL000-16512,-57.7812751,49.2845666
16513,"(-57.0773151, 49.6294471)",02YL000-16513,-57.0773151,49.6294471
16514,"(-58.2821442, 49.0144714)",02YL000-16514,-58.2821442,49.0144714
16515,"(-57.317085, 49.5962643)",02YL000-16515,-57.317085,49.5962643
16516,"(-57.8307044, 49.2872852)",02YL000-16516,-57.8307044,49.2872852
16517,"(-57.125846, 49.5734209)",02YL000-16517,-57.125846,49.5734209
16518,"(-57.9036894, 49.1776903)",02YL000-16518,-57.9036894,49.1776903
16519,"(-57.5317117, 49.6024284)",02YL000-16519,-57.5317117,49.6024284
16520,"(-57.1840522, 49.2641096)",02YL000-16520,-57.1840522,49.2641096
16521,"(-57.1236395, 49.4268349)",02YL000-16521,-57.1236395,49.4268349
16522,"(-57.6753113, 49.2472789)",02YL000-16522,-57.6753113,49.2472789
16523,"(-57.4044485, 49.4160161)",02YL000-16523,-57.4044485,49.4160161
16524,"(-57.2918988, 49.4113676)",02YL000-16524,-57.2918988,49.4113676
16525,"(-57.5735675, 49.1735323)",02YL000-16525,-57.5735675,49.1735323
16526,"(-57.4737851, 49.3250676)",02YL000-16526,-57.4737851,49.3250676
16527,"(-57.1460314, 49.3864712)",02YL000-16527,-57.1460314,49.3864712
16528,"(-57.6175894, 49.7414437)",02YL000-16528,-57.6175894,49.7414437
16529,"(-57.4249913, 49.4070608)",02YL000-16529,-57.4249913,49.4070608
16530,"(-57.686042, 49.616513)",02YL000-16530,-57.686042,49.616513
16531,"(-57.4385812, 49.5518037)",02YL000-16531,-57.4385812,49.5518037
16532,"(-57.2364694, 49.5182026)",02YL000-16532,-57.2364694,49.5182026
16533,"(-57.7214501, 49.0907146)",02YL000-16533,-57.7214501,49.0907146
16534,"(-57.4523622, 49.4699951)",02YL000-16534,-57.4523622,49.4699951
16535,"(-57.0900486, 49.684756)",02YL000-16535,-57.0900486,49.684756
16536,"(-57.4085477, 49.2573357)",02YL000-16536,-57.4085477,49.2573357
16537,"(-57.5184346, 49.5738766)",02YL000-16537,-57.5184346,49.5738766
16538,"(-57.9824234, 49.0738907)",02YL000-16538,-57.9824234,49.0738907
16539,"(-57.2755774, 49.4677239)",02YL000-16539,-57.2755774,49.4677239
16540,"(-57.598182, 49.6850617)",02YL000-16540,-57.598182,49.6850617
16541,"(-57.51451, 49.4844406)",02YL000-16541,-57.51451,49.4844406
16542,"(-56.9619265, 49.5635551)",02YL000-16542,-56.9619265,49.5635551
16543,"(-57.2816351, 49.5555878)",02YL000-16543,-57.2816351,49.5555878
16544,"(-57.6737504, 49.691194)",02YL000-16544,-57.6737504,49.691194
16545,"(-57.5822268, 49.5515072)",02YL000-16545,-57.5822268,49.5515072
16546,"(-57.4247334, 49.6976496)",02YL000-16546,-57.4247334,49.6976496
16547,"(-57.5152024, 49.5531892)",02YL000-16547,-57.5152024,49.5531892
16548,"(-57.8223115, 49.2722883)",02YL000-16548,-57.8223115,49.2722883
16549,"(-57.6923464, 48.983817)",02YL000-16549,-57.6923464,48.983817
16550,"(-57.200844, 49.6543684)",02YL000-16550,-57.200844,49.6543684
16551,"(-57.4635585, 49.533325)",02YL000-16551,-57.4635585,49.533325
16552,"(-57.994586, 49.1040389)",02YL000-16552,-57.994586,49.1040389
16553,"(-57.6415265, 49.5913766)",02YL000-16553,-57.6415265,49.5913766
16554,"(-57.5783498, 49.7807084)",02YL000-16554,-57.5783498,49.7807084
16555,"(-57.2891875, 49.3885731)",02YL000-16555,-57.2891875,49.3885731
16556,"(-57.5022305, 49.4176837)",02YL000-16556,-57.5022305,49.4176837
16557,"(-57.1278315, 49.6618691)",02YL000-16557,-57.1278315,49.6618691
16558,"(-57.0976664, 49.54703)",02YL000-16558,-57.0976664,49.54703
16559,"(-57.5152085, 49.5263885)",02YL000-16559,-57.5152085,49.5263885
16560,"(-57.1154858, 49.5066766)",02YL000-16560,-57.1154858,49.5066766
16561,"(-57.3693122, 49.6886619)",02YL000-16561,-57.3693122,49.6886619
16562,"(-57.4648871, 49.6596941)",02YL000-16562,-57.4648871,49.6596941
16563,"(-57.480547, 49.315568)",02YL000-16563,-57.480547,49.315568
16564,"(-57.2192067, 49.5858823)",02YL000-16564,-57.2192067,49.5858823
16565,"(-57.0842488, 49.6178003)",02YL000-16565,-57.0842488,49.6178003
16566,"(-57.8616007, 49.2226152)",02YL000-16566,-57.8616007,49.2226152
16567,"(-57.480349, 49.6222929)",02YL000-16567,-57.480349,49.6222929
16568,"(-57.2897998, 49.7109407)",02YL000-16568,-57.2897998,49.7109407
16569,"(-58.0974949, 49.1699187)",02YL000-16569,-58.0974949,49.1699187
16570,"(-57.0025492, 49.4257442)",02YL000-16570,-57.0025492,49.4257442
16571,"(-57.1992001, 49.4593364)",02YL000-16571,-57.1992001,49.4593364
16572,"(-57.572645, 49.1876022)",02YL000-16572,-57.572645,49.1876022
16573,"(-57.2224575, 49.4115108)",02YL000-16573,-57.2224575,49.4115108
16574,"(-57.5471352, 49.5094206)",02YL000-16574,-57.5471352,49.5094206
16575,"(-57.6739854, 49.6697854)",02YL000-16575,-57.6739854,49.6697854
16576,"(-56.9620571, 49.6183836)",02YL000-16576,-56.9620571,49.6183836
16577,"(-57.7511163, 49.0789026)",02YL000-16577,-57.7511163,49.0789026
16578,"(-57.4173148, 49.4563285)",02YL000-16578,-57.4173148,49.4563285
16579,"(-57.477935, 49.6437697)",02YL000-16579,-57.477935,49.6437697
16580,"(-57.5863009, 49.5190209)",02YL000-16580,-57.5863009,49.5190209
16581,"(-57.2679051, 49.7297928)",02YL000-16581,-57.2679051,49.7297928
16582,"(-57.097095, 49.4307884)",02YL000-16582,-57.097095,49.4307884
16583,"(-57.5023672, 49.6228421)",02YL000-16583,-57.5023672,49.6228421
16584,"(-57.1117573, 49.4091691)",02YL000-16584,-57.1117573,49.4091691
16585,"(-57.8035089, 49.0029887)",02YL000-16585,-57.8035089,49.0029887
16586,"(-57.4100183, 49.44802)",02YL000-16586,-57.4100183,49.44802
16587,"(-57.5203818, 49.5017309)",02YL000-16587,-57.5203818,49.5017309
16588,"(-57.6467768, 49.6007858)",02YL000-16588,-57.6467768,49.6007858
16589,"(-57.2830929, 49.7051184)",02YL000-16589,-57.2830929,49.7051184
16590,"(-57.5236661, 49.6823648)",02YL000-16590,-57.5236661,49.6823648
16591,"(-57.9957609, 49.2827505)",02YL000-16591,-57.9957609,49.2827505
16592,"(-57.4464216, 49.4144725)",02YL000-16592,-57.4464216,49.4144725
16593,"(-57.4584586, 49.4863519)",02YL000-16593,-57.4584586,49.4863519
16594,"(-57.1136888, 49.6743553)",02YL000-16594,-57.1136888,49.6743553
16595,"(-57.135928, 49.3929348)",02YL000-16595,-57.135928,49.3929348
16596,"(-57.6119185, 49.0210682)",02YL000-16596,-57.6119185,49.0210682
16597,"(-57.5091961, 49.5790843)",02YL000-16597,-57.5091961,49.5790843
16598,"(-58.0134345, 49.1048983)",02YL000-16598,-58.0134345,49.1048983
16599,"(-57.8139563, 48.870713)",02YL000-16599,-57.8139563,48.870713
16600,"(-57.2784556, 49.7243567)",02YL000-16600,-57.2784556,49.7243567
16601,"(-56.9713174, 49.5670723)",02YL000-16601,-56.9713174,49.5670723
16602,"(-57.5185457, 49.4876069)",02YL000-16602,-57.5185457,49.4876069
16603,"(-58.0302428, 49.0094325)",02YL000-16603,-58.0302428,49.0094325
16604,"(-57.6830982, 49.1714096)",02YL000-16604,-57.6830982,49.1714096
16605,"(-57.5583025, 49.5118496)",02YL000-16605,-57.5583025,49.5118496
16606,"(-57.6176839, 49.7543773)",02YL000-16606,-57.6176839,49.7543773
16607,"(-56.968542, 49.4588172)",02YL000-16607,-56.968542,49.4588172
16608,"(-57.887165, 49.193139)",02YL000-16608,-57.887165,49.193139
16609,"(-57.4270477, 49.6511628)",02YL000-16609,-57.4270477,49.6511628
16610,"(-57.0180488, 49.6035844)",02YL000-16610,-57.0180488,49.6035844
16611,"(-57.4418665, 49.4032332)",02YL000-16611,-57.4418665,49.4032332
16612,"(-57.4480954, 49.6859556)",02YL000-16612,-57.4480954,49.6859556
16613,"(-57.6313522, 49.6304264)",02YL000-16613,-57.6313522,49.6304264
16614,"(-57.279312, 49.6845941)",02YL000-16614,-57.279312,49.6845941
16615,"(-57.8871138, 49.1934511)",02YL000-16615,-57.8871138,49.1934511
16616,"(-57.4816809, 49.4789751)",02YL000-16616,-57.4816809,49.4789751
16617,"(-57.5816399, 49.725995)",02YL000-16617,-57.5816399,49.725995
16618,"(-57.4149312, 49.6226714)",02YL000-16618,-57.4149312,49.6226714
16619,"(-57.0612182, 49.6790166)",02YL000-16619,-57.0612182,49.6790166
16620,"(-57.3713447, 49.6115515)",02YL000-16620,-57.3713447,49.6115515
16621,"(-57.5532327, 49.7396791)",02YL000-16621,-57.5532327,49.7396791
16622,"(-57.2428983, 49.3987197)",02YL000-16622,-57.2428983,49.3987197
16623,"(-57.406485, 49.3814885)",02YL000-16623,-57.406485,49.3814885
16624,"(-57.5957496, 49.565713)",02YL000-16624,-57.5957496,49.565713
16625,"(-57.2249815, 49.666051)",02YL000-16625,-57.2249815,49.666051
16626,"(-57.5814298, 49.5205768)",02YL000-16626,-57.5814298,49.5205768
16627,"(-57.512192, 49.4160821)",02YL000-16627,-57.512192,49.4160821
16628,"(-57.1472574, 49.4291754)",02YL000-16628,-57.1472574,49.4291754
16629,"(-57.4999197, 49.3084564)",02YL000-16629,-57.4999197,49.3084564
16630,"(-57.4878109, 49.513516)",02YL000-16630,-57.4878109,49.513516
16631,"(-57.5705393, 49.5232652)",02YL000-16631,-57.5705393,49.5232652
16632,"(-57.2879513, 49.535042)",02YL000-16632,-57.2879513,49.535042
16633,"(-57.7772492, 49.2185582)",02YL000-16633,-57.7772492,49.2185582
16634,"(-57.748945, 49.2341262)",02YL000-16634,-57.748945,49.2341262
16635,"(-57.7181291, 49.108612)",02YL000-16635,-57.7181291,49.108612
16636,"(-57.7386964, 49.0179484)",02YL000-16636,-57.7386964,49.0179484
16637,"(-57.381382, 49.3927317)",02YL000-16637,-57.381382,49.3927317
16638,"(-57.5202722, 49.6800145)",02YL000-16638,-57.5202722,49.6800145
16639,"(-58.0891751, 48.8728836)",02YL000-16639,-58.0891751,48.8728836
16640,"(-58.2351037, 49.0250808)",02YL000-16640,-58.2351037,49.0250808
16641,"(-57.4362168, 49.6351449)",02YL000-16641,-57.4362168,49.6351449
16642,"(-57.9114956, 49.0458325)",02YL000-16642,-57.9114956,49.0458325
16643,"(-57.682883, 49.1898211)",02YL000-16643,-57.682883,49.1898211
16644,"(-57.1357565, 49.4572943)",02YL000-16644,-57.1357565,49.4572943
16645,"(-57.1787616, 49.4778175)",02YL000-16645,-57.1787616,49.4778175
16646,"(-57.4095737, 49.197106)",02YL000-16646,-57.4095737,49.197106
16647,"(-57.1087185, 49.4172141)",02YL000-16647,-57.1087185,49.4172141
16648,"(-57.3397604, 49.5376148)",02YL000-16648,-57.3397604,49.5376148
16649,"(-57.3935046, 49.7283464)",02YL000-16649,-57.3935046,49.7283464
16650,"(-57.4013088, 49.6591962)",02YL000-16650,-57.4013088,49.6591962
16651,"(-57.3941577, 49.5315512)",02YL000-16651,-57.3941577,49.5315512
16652,"(-57.1991781, 49.5144264)",02YL000-16652,-57.1991781,49.5144264
16653,"(-57.6067141, 49.732348)",02YL000-16653,-57.6067141,49.732348
16654,"(-57.1072751, 49.3933263)",02YL000-16654,-57.1072751,49.3933263
16655,"(-58.1123253, 48.9662411)",02YL000-16655,-58.1123253,48.9662411
16656,"(-57.5769666, 49.7391598)",02YL000-16656,-57.5769666,49.7391598
16657,"(-57.6257876, 49.6425841)",02YL000-16657,-57.6257876,49.6425841
16658,"(-57.4801727, 49.423928)",02YL000-16658,-57.4801727,49.423928
16659,"(-57.5208624, 49.481313)",02YL000-16659,-57.5208624,49.481313
16660,"(-57.7710138, 48.8325953)",02YL000-16660,-57.7710138,48.8325953
16661,"(-57.6386187, 49.6842138)",02YL000-16661,-57.6386187,49.6842138
16662,"(-57.4155671, 49.5178293)",02YL000-16662,-57.4155671,49.5178293
16663,"(-57.4766346, 49.5321928)",02YL000-16663,-57.4766346,49.5321928
16664,"(-57.6504745, 49.2002123)",02YL000-16664,-57.6504745,49.2002123
16665,"(-58.4137552, 49.0734687)",02YL000-16665,-58.4137552,49.0734687
16666,"(-56.9971531, 49.5851472)",02YL000-16666,-56.9971531,49.5851472
16667,"(-57.8220354, 49.2850889)",02YL000-16667,-57.8220354,49.2850889
16668,"(-57.4386951, 49.4508801)",02YL000-16668,-57.4386951,49.4508801
16669,"(-57.4152889, 49.7112219)",02YL000-16669,-57.4152889,49.7112219
16670,"(-57.8447742, 48.7543176)",02YL000-16670,-57.8447742,48.7543176
16671,"(-57.4173045, 49.3960219)",02YL000-16671,-57.4173045,49.3960219
16672,"(-57.62137, 49.5731904)",02YL000-16672,-57.62137,49.5731904
16673,"(-57.6079742, 49.6885816)",02YL000-16673,-57.6079742,49.6885816
16674,"(-58.3522271, 49.0484063)",02YL000-16674,-58.3522271,49.0484063
16675,"(-57.0666333, 49.4303794)",02YL000-16675,-57.0666333,49.4303794
16676,"(-57.467964, 49.568991)",02YL000-16676,-57.467964,49.568991
16677,"(-57.4569493, 49.6532157)",02YL000-16677,-57.4569493,49.6532157
16678,"(-57.6215216, 49.562007)",02YL000-16678,-57.6215216,49.562007
16679,"(-57.3815031, 49.2661808)",02YL000-16679,-57.3815031,49.2661808
16680,"(-57.2761783, 49.4978287)",02YL000-16680,-57.2761783,49.4978287
16681,"(-57.143915, 49.6426408)",02YL000-16681,-57.143915,49.6426408
16682,"(-57.6379739, 49.6538742)",02YL000-16682,-57.6379739,49.6538742
16683,"(-57.6333707, 48.9919831)",02YL000-16683,-57.6333707,48.9919831
16684,"(-57.6311876, 49.7517331)",02YL000-16684,-57.6311876,49.7517331
16685,"(-57.5740891, 49.5118649)",02YL000-16685,-57.5740891,49.5118649
16686,"(-57.1156537, 49.462408)",02YL000-16686,-57.1156537,49.462408
16687,"(-57.2179889, 49.6533167)",02YL000-16687,-57.2179889,49.6533167
16688,"(-57.6728157, 48.9261885)",02YL000-16688,-57.6728157,48.9261885
16689,"(-57.4865871, 49.6260897)",02YL000-16689,-57.4865871,49.6260897
16690,"(-57.1867456, 49.6676024)",02YL000-16690,-57.1867456,49.6676024
16691,"(-57.3452499, 49.1897312)",02YL000-16691,-57.3452499,49.1897312
16692,"(-57.6043203, 49.6189758)",02YL000-16692,-57.6043203,49.6189758
16693,"(-57.1872958, 49.6834904)",02YL000-16693,-57.1872958,49.6834904
16694,"(-57.1341812, 49.6339408)",02YL000-16694,-57.1341812,49.6339408
16695,"(-57.2849559, 49.7247178)",02YL000-16695,-57.2849559,49.7247178
16696,"(-57.4037886, 49.5869154)",02YL000-16696,-57.4037886,49.5869154
16697,"(-57.4672136, 49.6643397)",02YL000-16697,-57.4672136,49.6643397
16698,"(-57.5842619, 49.6160378)",02YL000-16698,-57.5842619,49.6160378
16699,"(-57.6842263, 49.1912924)",02YL000-16699,-57.6842263,49.1912924
16700,"(-57.0744623, 49.6637652)",02YL000-16700,-57.0744623,49.6637652
16701,"(-58.2522208, 49.0481598)",02YL000-16701,-58.2522208,49.0481598
16702,"(-57.3582571, 49.7293113)",02YL000-16702,-57.3582571,49.7293113
16703,"(-57.1696742, 49.6826064)",02YL000-16703,-57.1696742,49.6826064
